topology,tm_index,action,selected_k,num_non_ecmp_ods_current,PR,DB,decision_time_ms
abilene,2771,EMERGENCY,50,50,0.9999999999999998,0.0093631806616882,17.4
abilene,2772,EMERGENCY,50,50,1.0,0.0089807451232089,16.8
abilene,2773,EMERGENCY,50,50,1.0,0.006307682648773,16.8
abilene,2774,EMERGENCY,50,50,1.0,0.0045457509899251,18.5
abilene,2775,EMERGENCY,50,50,0.9999999999999998,0.0133409436036836,17.1
abilene,2776,EMERGENCY,50,50,0.9996630564501838,0.0161949055065806,16.6
abilene,2777,EMERGENCY,50,50,0.9999999999999998,0.0068552713043753,19.2
abilene,2778,EMERGENCY,50,50,0.9867094613836238,0.0071362301873331,21.1
abilene,2779,EMERGENCY,50,50,0.9841203681474318,0.0114623253327025,19.4
abilene,2780,EMERGENCY,50,50,1.0,0.016198509931359,16.8
abilene,2781,EMERGENCY,50,50,0.9952157327423328,0.0040088627118593,16.7
abilene,2782,EMERGENCY,50,50,0.9936048976362089,0.0065525322271516,17.4
abilene,2783,EMERGENCY,50,50,0.9686196818048616,0.0112370322158831,17.4
abilene,2784,EMERGENCY,50,50,0.9885330101223608,0.0045244418923774,17.4
abilene,2785,EMERGENCY,50,50,1.0,0.0060370936138302,16.4
abilene,2786,EMERGENCY,50,50,0.981905832315744,0.0104535624153172,18.1
abilene,2787,EMERGENCY,50,50,0.952151882817554,0.0046030574349537,16.7
abilene,2788,EMERGENCY,50,50,0.9525859873623952,0.0029806728852994,16.4
abilene,2789,EMERGENCY,50,50,0.9547434869657204,0.0060258264860508,16.1
abilene,2790,EMERGENCY,50,50,0.9673024287508046,0.0049329805389198,16.7
abilene,2791,EMERGENCY,50,50,0.94263754820175,0.0136506642136371,16.5
abilene,2792,EMERGENCY,50,50,0.94847957111853,0.0066820991065348,16.7
abilene,2793,EMERGENCY,50,50,0.946635105880826,0.0064583436194944,16.1
abilene,2794,EMERGENCY,50,50,0.9250204909327664,0.0183089253509913,16.8
abilene,2795,EMERGENCY,50,50,0.9447975402611202,0.0088897301012445,18.9
abilene,2796,EMERGENCY,50,50,0.9574288735419628,0.0102733934437046,16.2
abilene,2797,EMERGENCY,50,50,0.9389522397683232,0.0114243874879546,17.1
abilene,2798,EMERGENCY,50,50,0.9224150381377112,0.0082446152605323,17.6
abilene,2799,EMERGENCY,50,50,0.927943077277102,0.008033910489428,17.8
abilene,2800,EMERGENCY,50,50,0.9274594737806942,0.0083282580543311,18.3
abilene,2801,EMERGENCY,50,50,0.9326926977514952,0.0105241366550054,16.9
abilene,2802,EMERGENCY,50,50,0.929136038374536,0.010010921329728,17.0
abilene,2803,EMERGENCY,50,50,0.9259900113099682,0.0108753318842588,16.7
abilene,2804,EMERGENCY,50,50,0.93455403904486,0.0152178411088437,17.0
abilene,2805,EMERGENCY,50,50,0.963020312952542,0.0118458799790502,17.6
abilene,2806,EMERGENCY,50,50,1.0,0.0019164098784911,17.3
abilene,2807,EMERGENCY,50,50,0.9357672258506758,0.0140531955268085,16.4
abilene,2808,EMERGENCY,50,50,0.9452132820016856,0.0061984350999624,16.9
abilene,2809,EMERGENCY,50,50,0.9516400902277448,0.0118138748404129,18.4
abilene,2810,EMERGENCY,50,50,0.991009106559414,0.0093057878415048,19.0
abilene,2811,EMERGENCY,50,50,0.9999999999999998,0.0091740207921361,16.8
abilene,2812,EMERGENCY,50,50,0.9999999999999998,0.0024285219544168,16.8
abilene,2813,EMERGENCY,50,50,0.9999999999999998,0.0066602301152534,17.1
abilene,2814,EMERGENCY,50,50,0.9999999999999996,0.0118901220195354,19.3
abilene,2815,EMERGENCY,50,50,0.9999999999999996,0.0057179799756192,16.7
abilene,2816,EMERGENCY,50,50,0.9999999999999998,0.0028187330577605,17.6
abilene,2817,EMERGENCY,50,50,1.0,0.0051159797191545,17.2
abilene,2818,EMERGENCY,50,50,0.9999999999999998,0.0089641435277941,17.1
abilene,2819,EMERGENCY,50,50,0.9760720961531546,0.0108517228291335,18.0
abilene,2820,EMERGENCY,50,50,0.9999999999999998,0.0191991285546046,16.5
abilene,2821,EMERGENCY,50,50,1.0,0.0018959786250968,18.0
abilene,2822,EMERGENCY,50,50,1.0,0.0054784177926845,15.8
abilene,2823,EMERGENCY,50,50,0.9999999999999996,0.007286303688544,16.4
abilene,2824,EMERGENCY,50,50,1.0,0.0104264787003255,16.7
abilene,2825,OPTIMIZE_K40,40,40,0.9999999999999996,0.0143851449627821,15.7
abilene,2826,EMERGENCY,50,50,1.0,0.0064091196114584,16.4
abilene,2827,EMERGENCY,50,50,0.9999999999999998,0.0007630312780763,17.5
abilene,2828,EMERGENCY,50,50,0.9999999999999998,0.0033329947497305,16.6
abilene,2829,EMERGENCY,50,50,0.9999999999999998,0.0022681620133439,18.5
abilene,2830,EMERGENCY,50,50,1.0,0.0010576139179357,19.1
abilene,2831,EMERGENCY,50,50,1.0,0.0047556088510897,20.7
abilene,2832,EMERGENCY,50,50,1.0,0.0025473498350662,17.3
abilene,2833,EMERGENCY,50,50,0.9999999999999998,0.0074791922299516,17.2
abilene,2834,EMERGENCY,50,50,1.0,0.0111500610444157,17.1
abilene,2835,OPTIMIZE_K40,40,40,0.9999999999999998,0.0184619615191562,16.5
abilene,2836,EMERGENCY,50,50,1.0,0.0008789483836322,18.1
abilene,2837,EMERGENCY,50,50,1.0,0.0018883250631597,16.9
abilene,2838,EMERGENCY,50,50,0.9999999999999998,0.0056203677198498,19.2
abilene,2839,EMERGENCY,50,50,0.9999999999999998,0.0172298247232506,19.3
abilene,2840,EMERGENCY,50,50,1.0,0.0038711464548132,21.0
abilene,2841,EMERGENCY,50,50,0.9999999999999998,0.0045441604192992,19.4
abilene,2842,OPTIMIZE_K40,40,40,1.0,0.0028828763510613,18.7
abilene,2843,EMERGENCY,50,50,0.9999999999999998,0.0073849999555004,20.4
abilene,2844,EMERGENCY,50,50,1.0,0.0098374029328489,22.0
abilene,2845,EMERGENCY,50,50,1.0,0.0087077934170414,24.6
abilene,2846,EMERGENCY,50,50,1.0,0.0038393864341737,20.8
abilene,2847,EMERGENCY,50,50,1.0,0.001896513545044,20.0
abilene,2848,EMERGENCY,50,50,0.9999999999999998,0.0039674776001732,18.3
abilene,2849,EMERGENCY,50,50,0.9999999999999998,0.0007737253628214,18.4
abilene,2850,OPTIMIZE_K40,40,40,1.0,0.0082874024018046,14.6
abilene,2851,OPTIMIZE_K40,40,40,1.0,0.0038107302210095,15.8
abilene,2852,OPTIMIZE_K40,40,40,0.9999999999999998,0.0143007731136989,15.1
abilene,2853,EMERGENCY,50,50,1.0,0.003842654864283,16.8
abilene,2854,EMERGENCY,50,50,1.0,0.004311411589662,18.1
abilene,2855,EMERGENCY,50,50,1.0,0.0061193541805475,17.1
abilene,2856,EMERGENCY,50,50,0.9999999999999998,0.0037613260695082,16.7
abilene,2857,EMERGENCY,50,50,0.9999999999999998,0.0023620692525823,16.6
abilene,2858,OPTIMIZE_K40,40,40,0.9999999999999998,0.0052413512731128,15.8
abilene,2859,OPTIMIZE_K40,40,40,1.0,0.0024227046573252,15.5
abilene,2860,EMERGENCY,50,50,0.9999999999999998,0.004182047571344,16.6
abilene,2861,OPTIMIZE_K40,40,40,0.9999999999999998,0.0105772626341749,14.9
abilene,2862,OPTIMIZE_K40,40,40,0.9999999999999996,0.01030831378465,16.6
abilene,2863,EMERGENCY,50,50,1.0,0.0035396848944998,19.7
abilene,2864,OPTIMIZE_K40,40,40,0.9999999999999998,0.0056797434823701,17.7
abilene,2865,EMERGENCY,50,50,0.9999999999999998,0.0024422232846525,19.7
abilene,2866,OPTIMIZE_K40,40,40,0.9999999999999996,0.004200272660814,22.2
abilene,2867,OPTIMIZE_K40,40,40,0.9999999999999998,0.0077727043863876,17.8
abilene,2868,OPTIMIZE_K40,40,40,0.9999999999999998,0.0050672617252279,16.8
abilene,2869,OPTIMIZE_K40,40,40,0.9999999999999996,0.0094298256475182,16.1
abilene,2870,OPTIMIZE_K40,40,40,0.9999999999999998,0.0097242100969055,15.0
abilene,2871,OPTIMIZE_K40,40,40,1.0,0.0077811044734576,14.8
abilene,2872,OPTIMIZE_K40,40,40,0.9999999999999998,0.0064189773951001,15.2
abilene,2873,EMERGENCY,50,50,1.0,0.00051755988583,17.1
abilene,2874,EMERGENCY,50,50,0.9999999999999996,0.0038288268599652,332.1
abilene,2875,EMERGENCY,50,50,1.0,0.0023126389949412,19.5
abilene,2876,EMERGENCY,50,50,0.9999999999999992,0.0027162047422599,16.4
abilene,2877,OPTIMIZE_K40,40,40,0.9999999999999998,0.0050763997503284,15.1
abilene,2878,EMERGENCY,50,50,0.9999999999999998,0.0037950534268107,18.0
abilene,2879,EMERGENCY,50,50,1.0,0.0056239859794799,19.3
abilene,2880,EMERGENCY,50,50,1.0,0.00408897276512,16.7
abilene,2881,EMERGENCY,50,50,0.9999999999999998,0.0028744855936857,16.5
abilene,2882,OPTIMIZE_K40,40,40,1.0,0.0050945554475458,15.6
abilene,2883,EMERGENCY,50,50,1.0,0.0052522201032839,16.0
abilene,2884,OPTIMIZE_K40,40,40,1.0,0.0112583711045813,16.7
abilene,2885,OPTIMIZE_K40,40,40,0.9999999999999998,0.0015820628336684,15.0
abilene,2886,OPTIMIZE_K40,40,40,0.9999999999999998,0.009319545535396,16.6
abilene,2887,OPTIMIZE_K40,40,40,1.0,0.0063505887306785,14.7
abilene,2888,EMERGENCY,50,50,1.0,0.0065008753664079,19.5
abilene,2889,OPTIMIZE_K40,40,40,1.0,0.0088404349113204,15.7
abilene,2890,EMERGENCY,50,50,0.9999999999999998,0.0020283399560696,19.4
abilene,2891,EMERGENCY,50,50,1.0,0.0044372602525377,17.7
abilene,2892,EMERGENCY,50,50,0.9999999999999998,0.0014421592234783,18.0
abilene,2893,EMERGENCY,50,50,0.9999999999999998,0.00674640969196,18.4
abilene,2894,EMERGENCY,50,50,1.0,0.0087875661325779,18.2
abilene,2895,EMERGENCY,50,50,0.9999999999999998,0.0011905961151637,17.6
abilene,2896,EMERGENCY,50,50,1.0,0.0121333940726257,18.0
abilene,2897,EMERGENCY,50,50,0.9999999999999998,0.0047443632254372,16.9
abilene,2898,EMERGENCY,50,50,1.0,0.0022599992508784,18.9
abilene,2899,EMERGENCY,50,50,0.9999999999999998,0.0033183792099513,17.5
abilene,2900,EMERGENCY,50,50,0.9999999999999998,0.008130341425343,16.4
abilene,2901,EMERGENCY,50,50,1.0,0.0117395754219195,17.5
abilene,2902,EMERGENCY,50,50,0.9999999999999996,0.0053322294387744,16.8
abilene,2903,EMERGENCY,50,50,0.9999999999999998,0.004640592054317,19.4
abilene,2904,EMERGENCY,50,50,1.0,0.0031993254984364,19.8
abilene,2905,EMERGENCY,50,50,1.0,0.0023963172603642,20.1
abilene,2906,EMERGENCY,50,50,0.9999999999999998,0.0046373196612539,18.1
abilene,2907,EMERGENCY,50,50,1.0,0.0031566414903831,17.7
abilene,2908,EMERGENCY,50,50,1.0,0.0043186821709356,17.7
abilene,2909,EMERGENCY,50,50,0.9999999999999998,0.0065274663262493,17.8
abilene,2910,EMERGENCY,50,50,1.0,0.0029467237094977,17.6
abilene,2911,EMERGENCY,50,50,0.9999999999999998,0.0052620618752331,19.7
abilene,2912,EMERGENCY,50,50,0.9999999999999998,0.0056389344393106,16.4
abilene,2913,OPTIMIZE_K40,40,40,0.9999999999999998,0.0048861323388671,15.0
abilene,2914,OPTIMIZE_K40,40,40,1.0,0.0064926612062469,15.1
abilene,2915,EMERGENCY,50,50,1.0,0.0163357399615554,16.1
abilene,2916,EMERGENCY,50,50,0.9999999999999996,0.0295967154429442,17.0
abilene,2917,EMERGENCY,50,50,1.0,0.0247186394979808,16.8
abilene,2918,EMERGENCY,50,50,1.0,0.0067575101031777,16.4
abilene,2919,EMERGENCY,50,50,1.0,0.0048384071965922,19.3
abilene,2920,EMERGENCY,50,50,1.0,0.0183953075979256,18.5
abilene,2921,EMERGENCY,50,50,1.0,0.0020169380990112,19.2
abilene,2922,EMERGENCY,50,50,0.9866195886872648,0.0087861561687944,17.5
abilene,2923,EMERGENCY,50,50,1.0,0.0034819031233523,16.5
abilene,2924,EMERGENCY,50,50,1.0,0.0017316456440761,17.7
abilene,2925,EMERGENCY,50,50,1.0,0.0022199251475774,15.9
abilene,2926,EMERGENCY,50,50,1.0,0.0002701153342268,16.0
abilene,2927,EMERGENCY,50,50,1.0,0.0050220305699895,15.7
abilene,2928,OPTIMIZE_K40,40,40,1.0,0.0033656373291695,13.4
abilene,2929,OPTIMIZE_K40,40,40,1.0,0.0034678759173553,14.2
abilene,2930,OPTIMIZE_K30,30,30,1.0,0.019593047163331,11.7
abilene,2931,OPTIMIZE_K40,40,40,0.9999999999999998,0.009156250733989,13.8
abilene,2932,OPTIMIZE_K40,40,40,1.0,0.0044254149923495,13.5
abilene,2933,EMERGENCY,50,50,1.0,0.0029686912677082,16.6
abilene,2934,EMERGENCY,50,50,1.0,0.0011822449054369,15.3
abilene,2935,EMERGENCY,50,50,1.0,0.0053216030101222,16.5
abilene,2936,EMERGENCY,50,50,1.0,0.0009556527949492,15.6
abilene,2937,OPTIMIZE_K40,40,40,1.0,0.0103820638045883,14.8
abilene,2938,EMERGENCY,50,50,1.0,0.0022474636296665,15.7
abilene,2939,EMERGENCY,50,50,1.0,0.0039274307057017,16.8
abilene,2940,EMERGENCY,50,50,0.9999999999999996,0.0053109030789799,16.3
abilene,2941,OPTIMIZE_K40,40,40,1.0,0.0068946463396103,14.6
abilene,2942,EMERGENCY,50,50,1.0,0.0035963422114044,16.8
abilene,2943,EMERGENCY,50,50,0.9999999999999996,0.0012287773112973,17.3
abilene,2944,EMERGENCY,50,50,1.0,0.0042284032230464,16.8
abilene,2945,EMERGENCY,50,50,0.9999999999999996,0.0107982103901252,18.2
abilene,2946,EMERGENCY,50,50,0.9999999999999996,0.0068085443141685,17.9
abilene,2947,EMERGENCY,50,50,1.0,0.0013523351571182,16.0
abilene,2948,EMERGENCY,50,50,1.0,0.0018978776623749,16.2
abilene,2949,EMERGENCY,50,50,1.0,0.0077860458916735,19.0
abilene,2950,EMERGENCY,50,50,1.0,0.0015136103480889,17.5
abilene,2951,EMERGENCY,50,50,0.9999999999999996,0.0011008034251259,17.2
abilene,2952,EMERGENCY,50,50,1.0,0.0064289008432752,15.3
abilene,2953,EMERGENCY,50,50,1.0,0.0024184653272043,15.7
abilene,2954,EMERGENCY,50,50,0.9999999999999996,0.0205290298297277,19.9
abilene,2955,EMERGENCY,50,50,1.0,0.0160039267623008,16.9
abilene,2956,EMERGENCY,50,50,0.9999999999999996,0.0022055091134778,18.2
abilene,2957,EMERGENCY,50,50,1.0,0.0086499082898931,16.5
abilene,2958,EMERGENCY,50,50,1.0,0.0289845694318394,18.5
abilene,2959,EMERGENCY,50,50,0.9999999999999996,0.0019806309197573,17.5
abilene,2960,EMERGENCY,50,50,1.0,0.0048177575220009,17.0
abilene,2961,OPTIMIZE_K30,30,30,1.0,0.0215723291474985,15.7
abilene,2962,EMERGENCY,50,50,1.0,0.0036986195485959,16.0
abilene,2963,EMERGENCY,50,50,1.0,0.0051195701169883,16.1
abilene,2964,EMERGENCY,50,50,1.0,0.0146819720369624,16.8
abilene,2965,EMERGENCY,50,50,1.0,0.0091825191121281,18.0
abilene,2966,EMERGENCY,50,50,1.0,0.0047339210704842,16.8
abilene,2967,EMERGENCY,50,50,0.9999999999999996,0.0111714030838175,17.4
abilene,2968,EMERGENCY,50,50,1.0,0.0004170949840726,17.4
abilene,2969,EMERGENCY,50,50,1.0,0.0369225328236033,17.1
abilene,2970,EMERGENCY,50,50,1.0,0.005868804592967,17.2
abilene,2971,EMERGENCY,50,50,1.0,0.011579500229444,16.6
abilene,2972,EMERGENCY,50,50,1.0,0.015547350339292,18.0
abilene,2973,EMERGENCY,50,50,0.99919469197146,0.0051381818056701,16.4
abilene,2974,EMERGENCY,50,50,0.9946790727638242,0.0072607007089185,18.1
abilene,2975,EMERGENCY,50,50,1.0,0.0286747439423051,16.0
abilene,2976,EMERGENCY,50,50,0.995352159746602,0.0174208662765067,18.8
abilene,2977,EMERGENCY,50,50,0.9853704878607552,0.0056156814254595,15.9
abilene,2978,EMERGENCY,50,50,0.9806713477198092,0.0095801986661844,16.5
abilene,2979,EMERGENCY,50,50,0.9895818487754842,0.0086901182481588,17.9
abilene,2980,EMERGENCY,50,50,0.9798102622898642,0.0108887992325123,16.1
abilene,2981,EMERGENCY,50,50,0.971823732404967,0.0064344874169903,19.0
abilene,2982,EMERGENCY,50,50,0.9999713126960752,0.0131910138787849,16.9
abilene,2983,EMERGENCY,50,50,1.0,0.00442761101432,16.9
abilene,2984,EMERGENCY,50,50,1.0,0.0135169997633253,17.1
abilene,2985,EMERGENCY,50,50,0.9879428195495203,0.009020450725228,16.8
abilene,2986,EMERGENCY,50,50,1.0,0.012361333071562,18.7
abilene,2987,EMERGENCY,50,50,0.9927414591983283,0.0193478793933037,19.4
abilene,2988,EMERGENCY,50,50,0.9522210798828284,0.0402521468794495,19.6
abilene,2989,EMERGENCY,50,50,0.9781630202007664,0.0410401068971366,18.2
abilene,2990,EMERGENCY,50,50,0.978829384557506,0.0005677314102925,18.3
abilene,2991,EMERGENCY,50,50,0.9792637031991162,0.0187551443508439,19.7
abilene,2992,EMERGENCY,50,50,0.9878451431034564,0.0071792097232896,20.9
abilene,2993,EMERGENCY,50,50,0.99940229542054,0.0092776464367106,20.5
abilene,2994,EMERGENCY,50,50,0.9634966350778794,0.0460747401399786,18.8
abilene,2995,EMERGENCY,50,50,0.9765176878406908,0.0061452314462944,17.5
abilene,2996,EMERGENCY,50,50,0.9507300896273828,0.0109907348657356,17.4
abilene,2997,EMERGENCY,50,50,1.0,0.0285509507570692,18.0
abilene,2998,EMERGENCY,50,50,0.9856157061609484,0.0075974488407074,16.7
abilene,2999,EMERGENCY,50,50,0.9764853375932177,0.0052378270337389,17.4
abilene,3000,EMERGENCY,50,50,1.0,0.0172543808941736,15.9
abilene,3001,EMERGENCY,50,50,1.0,0.0059830517863447,18.0
abilene,3002,EMERGENCY,50,50,1.0,0.0087192216870036,17.2
abilene,3003,EMERGENCY,50,50,1.0,0.0004239043936766,17.1
abilene,3004,EMERGENCY,50,50,1.0,0.0077626175728752,20.0
abilene,3005,EMERGENCY,50,50,0.9978910747813592,0.002336618527075,18.2
abilene,3006,EMERGENCY,50,50,1.0,0.0030110511188203,20.4
abilene,3007,EMERGENCY,50,50,1.0,0.0078091051807039,24.5
abilene,3008,EMERGENCY,50,50,1.0,0.0032859211900763,20.6
abilene,3009,EMERGENCY,50,50,1.0,0.0015492808844346,75.3
abilene,3010,EMERGENCY,50,50,1.0,0.0032587476417927,32.2
abilene,3011,EMERGENCY,50,50,0.9969111676132324,0.0045107270857388,32.7
abilene,3012,EMERGENCY,50,50,0.9999999999999996,0.0019422540249217,18.4
abilene,3013,EMERGENCY,50,50,1.0,0.0007507082039948,19.1
abilene,3014,EMERGENCY,50,50,1.0,0.0010333079872657,18.5
abilene,3015,EMERGENCY,50,50,0.9990577502447752,0.0008273903107762,19.7
abilene,3016,EMERGENCY,50,50,1.0,0.0024514830132132,24.1
abilene,3017,EMERGENCY,50,50,1.0,0.0030243159902132,19.8
abilene,3018,EMERGENCY,50,50,0.9924023616568992,0.0042649674112931,24.9
abilene,3019,EMERGENCY,50,50,0.96773685666419,0.0183748937235087,21.8
abilene,3020,EMERGENCY,50,50,0.9730580807425768,0.0072525785664317,23.5
abilene,3021,EMERGENCY,50,50,0.9767511086317162,0.0048984011772755,19.2
abilene,3022,EMERGENCY,50,50,0.9774877645864816,0.0032329997002654,18.8
abilene,3023,EMERGENCY,50,50,0.9818671073520622,0.0058988236444162,18.7
abilene,3024,EMERGENCY,50,50,0.981551741626996,0.0044220249144217,18.6
abilene,3025,EMERGENCY,50,50,1.0,0.0193635704088779,19.5
abilene,3026,EMERGENCY,50,50,0.9674548068897612,0.0286423770627755,17.6
abilene,3027,EMERGENCY,50,50,0.9813804169308586,0.0124390942713783,18.3
abilene,3028,EMERGENCY,50,50,1.0,0.0083295531533941,18.4
abilene,3029,EMERGENCY,50,50,0.984103361922166,0.0047248478047076,17.7
abilene,3030,EMERGENCY,50,50,1.0,0.0219793950723517,19.5
abilene,3031,EMERGENCY,50,50,1.0,0.004435558266243,21.7
abilene,3032,EMERGENCY,50,50,0.9999999999999996,0.0026398928520515,17.3
abilene,3033,EMERGENCY,50,50,1.0,0.0067706276043281,19.0
abilene,3034,EMERGENCY,50,50,1.0,0.0049194123634593,17.0
abilene,3035,EMERGENCY,50,50,1.0,0.0047454867005004,17.5
abilene,3036,EMERGENCY,50,50,1.0,0.0037019760747905,19.8
abilene,3037,EMERGENCY,50,50,1.0,0.0013998794042866,21.0
abilene,3038,EMERGENCY,50,50,1.0,0.006572424197708,23.5
abilene,3039,EMERGENCY,50,50,0.9999999999999998,0.0108379499332479,21.2
abilene,3040,EMERGENCY,50,50,1.0,0.0049501956970201,20.5
abilene,3041,EMERGENCY,50,50,1.0,0.0012006471785466,23.9
abilene,3042,EMERGENCY,50,50,1.0,0.0050253216229838,22.6
abilene,3043,EMERGENCY,50,50,1.0,0.0045144045902809,21.2
abilene,3044,EMERGENCY,50,50,1.0,0.0002405783940563,21.8
abilene,3045,EMERGENCY,50,50,1.0,0.003596005407696,20.7
abilene,3046,EMERGENCY,50,50,1.0,0.0028593759927352,18.6
abilene,3047,EMERGENCY,50,50,1.0,0.0024110042788287,18.8
abilene,3048,EMERGENCY,50,50,1.0,0.0020229187391336,22.0
abilene,3049,EMERGENCY,50,50,1.0,0.0031280318236915,18.4
abilene,3050,EMERGENCY,50,50,0.9999999999999998,0.0068804307430357,17.4
abilene,3051,EMERGENCY,50,50,0.9999999999999998,0.011855643776699,20.3
abilene,3052,EMERGENCY,50,50,0.9999999999999998,0.0032225845846812,20.7
abilene,3053,EMERGENCY,50,50,1.0,0.0076114465047412,19.9
abilene,3054,EMERGENCY,50,50,1.0,0.0082923866026034,17.8
abilene,3055,EMERGENCY,50,50,1.0,0.0028937977277446,18.4
abilene,3056,EMERGENCY,50,50,1.0,0.0041189452450256,18.0
abilene,3057,EMERGENCY,50,50,0.9999999999999998,0.005032624092951,18.3
abilene,3058,EMERGENCY,50,50,1.0,0.0042363237664721,18.6
abilene,3059,EMERGENCY,50,50,1.0,0.0008697507428202,18.7
abilene,3060,EMERGENCY,50,50,1.0,0.0024748370205034,38.6
abilene,3061,EMERGENCY,50,50,1.0,0.0039362979104136,34.8
abilene,3062,EMERGENCY,50,50,0.9999999999999998,0.0039090526059422,30.5
abilene,3063,EMERGENCY,50,50,0.9999999999999998,0.0041145033798812,35.6
abilene,3064,EMERGENCY,50,50,0.9999999999999998,0.008201568496454,23.2
abilene,3065,EMERGENCY,50,50,0.9837107037923448,0.00876358396895,22.3
abilene,3066,EMERGENCY,50,50,0.9950574175967434,0.0045403670523471,23.9
abilene,3067,EMERGENCY,50,50,0.9778092420150676,0.0091534220151044,20.4
abilene,3068,EMERGENCY,50,50,1.0,0.0123045272014249,20.8
abilene,3069,EMERGENCY,50,50,1.0,0.0022817369485644,20.4
abilene,3070,EMERGENCY,50,50,1.0,0.0055922828483963,23.7
abilene,3071,EMERGENCY,50,50,0.9999999999999998,0.0026599361173905,18.9
abilene,3072,EMERGENCY,50,50,1.0,0.0086857010794156,25.1
abilene,3073,EMERGENCY,50,50,1.0,0.0040928528115739,23.1
abilene,3074,EMERGENCY,50,50,0.9887037295807476,0.0110126938921925,25.6
abilene,3075,EMERGENCY,50,50,0.9934255647861598,0.0112977446795366,23.3
abilene,3076,EMERGENCY,50,50,0.9502453825727382,0.019584665727236,22.9
abilene,3077,EMERGENCY,50,50,0.9885525906568736,0.016050246656638,23.2
abilene,3078,EMERGENCY,50,50,0.9560462640342564,0.0108810068963892,23.4
abilene,3079,EMERGENCY,50,50,0.9838219454989572,0.0120415474881104,22.4
abilene,3080,EMERGENCY,50,50,0.9970146943730788,0.0051537107325511,22.0
abilene,3081,EMERGENCY,50,50,0.9939028369242232,0.0092947274591038,20.7
abilene,3082,EMERGENCY,50,50,1.0,0.0095520899058169,21.3
abilene,3083,EMERGENCY,50,50,0.9716097247132536,0.0118266462272697,19.2
abilene,3084,EMERGENCY,50,50,0.9754978740278648,0.0021526971304217,20.1
abilene,3085,EMERGENCY,50,50,0.9623475549232084,0.004732487002125,20.9
abilene,3086,EMERGENCY,50,50,0.9704716349531766,0.0101787548069577,19.8
abilene,3087,EMERGENCY,50,50,0.9565496887609471,0.0146514273872215,19.0
abilene,3088,EMERGENCY,50,50,0.930637473194098,0.0101328237199076,20.1
abilene,3089,EMERGENCY,50,50,0.9427516264113358,0.0253093916070015,17.6
abilene,3090,EMERGENCY,50,50,0.9360644036426032,0.0164276412035197,18.3
abilene,3091,EMERGENCY,50,50,0.955370651409389,0.0069924888066438,17.2
abilene,3092,EMERGENCY,50,50,0.954746775955282,0.0075116676429232,18.2
abilene,3093,OPTIMIZE_K40,40,40,0.952423813806032,0.0120417224776163,19.1
abilene,3094,OPTIMIZE_K40,40,40,0.9564162959120736,0.0119932318052923,17.1
abilene,3095,OPTIMIZE_K40,40,40,0.957372064221688,0.0078555368280245,17.0
abilene,3096,OPTIMIZE_K40,40,40,0.9628808879348604,0.0086574054712382,15.8
abilene,3097,EMERGENCY,50,50,0.967618154859908,0.0065455494413394,18.4
abilene,3098,EMERGENCY,50,50,0.9833652943562284,0.0072444364114977,22.8
abilene,3099,EMERGENCY,50,50,0.9491503060446388,0.0151438087292469,18.7
abilene,3100,EMERGENCY,50,50,0.9472316269629076,0.0211547709851817,18.7
abilene,3101,EMERGENCY,50,50,0.9442675396824638,0.0108126347540607,19.5
abilene,3102,OPTIMIZE_K40,40,40,0.9538738262503996,0.0112865136998261,17.0
abilene,3103,OPTIMIZE_K40,40,40,0.9931444294128368,0.0074428388747807,17.6
abilene,3104,EMERGENCY,50,50,0.9702608628223888,0.0035784526070929,19.5
abilene,3105,EMERGENCY,50,50,0.9635164415928674,0.0048789946925174,18.5
abilene,3106,OPTIMIZE_K40,40,40,0.9999999999999998,0.0138214609092093,16.5
abilene,3107,EMERGENCY,50,50,0.9999999999999998,0.0063502287613756,19.6
abilene,3108,EMERGENCY,50,50,0.9999999999999998,0.0095376384699443,18.6
abilene,3109,OPTIMIZE_K40,40,40,0.9797811602882974,0.0105026570871004,16.0
abilene,3110,EMERGENCY,50,50,0.9867710461241888,0.0096592611784122,20.3
abilene,3111,OPTIMIZE_K40,40,40,0.9949558888189012,0.0165124277426293,20.2
abilene,3112,OPTIMIZE_K40,40,40,0.9999999999999998,0.0201507405397231,28.1
abilene,3113,OPTIMIZE_K40,40,40,0.994908136869512,0.0120345608847395,18.2
abilene,3114,EMERGENCY,50,50,0.9882922713846894,0.003439223450784,27.0
abilene,3115,EMERGENCY,50,50,0.9531173517348036,0.0110790577369937,22.0
abilene,3116,EMERGENCY,50,50,0.9658305728501426,0.0161281968593556,22.2
abilene,3117,EMERGENCY,50,50,0.9645280685282904,0.0049391285264787,19.7
abilene,3118,OPTIMIZE_K40,40,40,0.9999999999999998,0.018735573162021,15.8
abilene,3119,EMERGENCY,50,50,0.9952690866663988,0.0307539447281282,18.1
abilene,3120,EMERGENCY,50,50,1.0,0.0086174698204057,19.4
abilene,3121,EMERGENCY,50,50,0.9999999999999998,0.0134881116150597,19.2
abilene,3122,OPTIMIZE_K40,40,40,1.0,0.0167280899962498,15.7
abilene,3123,OPTIMIZE_K40,40,40,0.9656629790192046,0.03,16.5
abilene,3124,EMERGENCY,50,50,0.9999999999999998,0.0211717111055871,17.6
abilene,3125,EMERGENCY,50,50,0.954459657133937,0.0121292357308236,19.2
abilene,3126,EMERGENCY,50,50,0.992825168851628,0.0254739464314997,19.0
