Topology,Scenario,Offered UDP rate Mbps,Pre-failure throughput Mbps,Post-recovery throughput Mbps,Pre-failure RTT ms,Post-recovery RTT ms,Pre-failure jitter ms,Post-recovery jitter ms,Transient packet loss %,Post-recovery steady-state packet loss %,Affected ODs,Rule count,Changed rules,Unchanged rules,Added rules,Removed rules,Modified rules,Install ms,Initial install ms,Incremental install ms,Recovery ms,Controller pipeline ms,Controller decision ms,Legacy controller response ms,Disconnected ODs,Run count,Mode,Rerun on FIX1,Measurement note,Controller timing note,Post-failure bottleneck capacity Mbps,Rate cap used,P95 Offered UDP rate Mbps,P95 Pre-failure throughput Mbps,P95 Post-recovery throughput Mbps,P95 Pre-failure RTT ms,P95 Post-recovery RTT ms,P95 Pre-failure jitter ms,P95 Post-recovery jitter ms,P95 Transient packet loss %,P95 Post-recovery steady-state packet loss %,P95 Changed rules,P95 Unchanged rules,P95 Added rules,P95 Removed rules,P95 Modified rules,P95 Install ms,P95 Initial install ms,P95 Incremental install ms,P95 Recovery ms,P95 Controller pipeline ms,P95 Controller decision ms,P95 Legacy controller response ms
abilene,single_link_failure,16.684,17.44,17.484,0.092,0.095,0.024,0.017,0.0,0.0,9.8,20.4,1.6,19.8,0.0,1.0,0.6,104.88,764.353,104.88,120.901,104.798,0.121,211.544,0,5,live,yes,"Incremental recovery kept the controller warm, preserved unaffected switches, used precomputed backup paths, applied one batched replace-flows update per changed switch, and separated transient loss from post-recovery steady-state QoS. Fast-failover groups were not enabled in this harness; backup-path rules on downstream switches were preinstalled before failure, and only divergence-point changes were left for post-failure incremental updates.","Failure row: Controller decision ms measures the live event-path lookup/handoff only because the RG-GNN-LPD backup decision was precomputed on a warmed controller before the fault. Legacy controller response ms retains the warm scorer/DDQN/routing cycle for diagnostic comparison only. Controller pipeline ms adds rule-diff construction and OpenFlow programming, and excludes probe waiting and logging.",550.0,0.45,25.389,26.472,26.622,0.099,0.105,0.05,0.024,0.0,0.0,3.0,26.8,0.0,2.0,1.0,220.664,1142.638,220.664,242.905,220.529,0.174,279.971
